,client_id,pay_dt,pay_sum,recurrentis,pay_method,pay_purpose_cat,pay_hour
660,D7504BE2-6DAE-4C06-9C58-FCC96EBCF2C9,2016-01-20,500.0,1,cards,general,7
2438,FC9E24D5-ABCA-46A4-B4E2-08EA62BE0F53,2016-01-21,100.0,1,cards,general,11
466,E4BC642E-FBA6-4AF0-B967-F9CFEC97B12F,2016-01-22,5000.0,1,cards,general,8
4762,6E8EB51C-8866-4CA9-9BC2-461A6A732C02,2016-01-22,350.0,0,cards,general,13
5046,2283376F-BE00-4342-A87E-271DAA7B2332,2016-01-25,100.0,1,cards,general,18
8978,29AD9812-70D7-4934-AE80-6988914F1836,2016-01-27,1000.0,1,cards,general,10
10467,83A04F14-0867-40B6-BC10-73B298DA929B,2016-01-28,100.0,1,cards,general,11
2720,982256ED-68E4-4ED8-8EA8-5DD9CD4DDBC8,2016-01-29,100.0,1,cards,general,13
10523,D508ED06-8194-4BCD-917D-2ECC832AB739,2016-01-29,200.0,1,cards,general,12
13784,CC63E3AD-119E-4BF3-AD83-2496889527B5,2016-01-31,500.0,1,cards,general,17
13026,68B2D89F-1642-4572-8EF7-744E88228C75,2016-02-01,400.0,1,cards,general,22
7403,DBEA0A21-2566-4E33-8436-51750A6C7A1B,2016-02-01,300.0,1,cards,general,21
7345,701139D2-59E6-4B84-B1FD-191459A363D8,2016-02-02,300.0,1,cards,general,9
12248,BA0ED62F-CFAB-4CC4-9D2B-5110BB3449F2,2016-02-02,1000.0,1,cards,general,15
12304,14607726-6FE8-4F8B-9B3F-6257DAE5DDF0,2016-02-03,500.0,1,cards,general,22
377,07923DBB-392D-4448-8117-E769F52AA476,2016-02-03,300.0,1,cards,general,16
10001,0867DFFF-75BD-406B-80A6-979C66BDF208,2016-02-03,1000.0,1,cards,general,13
5192,B9E49FE9-6994-473C-8A23-C21262563BB2,2016-02-03,1000.0,1,cards,general,17
4103,C01ACB68-4CBC-473A-840B-D3E13A551B89,2016-02-03,1000.0,0,cards,general,15
2579,D37EF216-DC63-4590-996B-D8A32A774143,2016-02-03,1000.0,0,cards,general,8
6249,E7F8B03E-EA74-4F0C-BFDC-1E86AE7A619E,2016-02-03,100.0,1,cards,general,23
10036,3A6E0A60-DD20-4A55-B3E3-AB20C3681881,2016-02-04,300.0,1,cards,general,17
1059,2AEBC158-AF46-4976-BD84-954060A09133,2016-02-04,200.0,1,cards,general,11
9649,D10413C4-20E7-4930-8C32-4D5C0F068EB1,2016-02-04,800.0,1,cards,general,0
10215,1B6C2E2C-BE75-47DF-A5F5-47A4D82A2C5D,2016-02-04,300.0,1,cards,general,14
3980,668758E1-DA8B-46AB-88F8-172994CA0F58,2016-02-04,500.0,1,cards,general,10
3419,75162895-69C7-4AED-84DF-9CD915CA9B28,2016-02-04,500.0,1,cards,general,0
11786,18188264-2281-4CFA-BF12-D201F0E7037E,2016-02-05,200.0,1,cards,general,23
9033,7710C477-0BE7-4253-B0E0-3B534215C099,2016-02-05,100.0,1,cards,general,1
5832,5C3B2AA2-3A8A-4759-AEFC-F23317EF03B0,2016-02-06,350.0,0,cards,general,15
7597,DA2317C8-5497-433F-A416-D82EB1C91158,2016-02-07,150.0,1,cards,general,12
12184,0729521E-F5EF-44F5-BDFE-F4C5E56BB7E0,2016-02-07,1000.0,1,cards,general,16
13783,8CBFF8AB-3153-473A-BE84-0079B873EA33,2016-02-07,7000.0,1,cards,general,18
1846,64AE2C89-F75D-46C4-811C-CF199C3A43C9,2016-02-08,200.0,1,cards,general,14
9721,CBAB3A74-B9ED-414C-9B70-EA90FD63F812,2016-02-08,100.0,1,cards,general,19
6003,701139D2-59E6-4B84-B1FD-191459A363D8,2016-02-08,600.0,1,cards,general,11
12711,522A99CC-8446-4DFA-B14D-7E7890423957,2016-02-09,350.0,1,cards,general,16
9816,818B5821-FA90-444E-BBC5-5D3683E3A702,2016-02-09,300.0,1,cards,general,8
5244,D37EF216-DC63-4590-996B-D8A32A774143,2016-02-10,2000.0,0,cards,general,8
12424,91478E1B-C882-4F24-A435-FC4930218C4A,2016-02-11,200.0,1,cards,general,17
398,E7B2C91F-F82B-48A8-89DA-4A2A0202F1B2,2016-02-12,500.0,1,cards,general,9
2809,0B6DA68C-558B-4153-806E-B1D775585B88,2016-02-12,100.0,1,cards,general,14
1876,A6B2201D-133B-40F9-8792-F35BEB81E75E,2016-02-13,500.0,1,cards,general,12
12072,4A6E53AD-4134-499F-8FA5-FBBEA120687A,2016-02-14,100.0,1,cards,general,13
1547,E50D654F-2FF9-45A7-9F81-F64191DA9F75,2016-02-16,3000.0,0,cards,general,16
5870,3023E1B7-8330-4949-9563-809DD03208B4,2016-02-16,1000.0,1,cards,general,4
920,381A2117-21B6-4741-84D6-051E64E19B82,2016-02-16,400.0,1,cards,general,14
12682,8613B062-49AA-40F6-B84F-D0C2F194C8A4,2016-02-16,500.0,1,cards,general,14
9527,8C612BDF-EA62-46C3-9A3E-097BF6D4DE89,2016-02-18,5000.0,1,cards,general,14
3174,1D5D3174-7439-4548-90ED-F87326809CD4,2016-02-18,200.0,1,cards,general,22
1109,8A8DAECD-40B3-4A41-B53C-06A62BE672E6,2016-02-18,1000.0,1,cards,general,1
6741,748D46B3-FD77-4988-8AE7-5DAB6BB9D329,2016-02-19,300.0,1,cards,general,22
6928,14E266CF-BFAF-4413-853A-A59F0A6E48D4,2016-02-20,500.0,1,cards,general,14
7557,438107E9-92CD-4E50-B7F1-D39A20938A55,2016-02-20,40.0,1,cards,general,19
8131,6505400F-647C-4D81-8F6A-279FBE8E1D88,2016-02-20,500.0,1,cards,general,2
3997,D7504BE2-6DAE-4C06-9C58-FCC96EBCF2C9,2016-02-20,500.0,1,cards,general,7
2408,475CD0E4-EA07-4AE3-BD0D-56BB118FF022,2016-02-21,500.0,0,cards,general,18
13526,C79E8C3E-6E98-4020-AF3F-6CA692C51D60,2016-02-21,300.0,1,cards,general,8
4957,FC9E24D5-ABCA-46A4-B4E2-08EA62BE0F53,2016-02-21,100.0,1,cards,general,11
4327,E4BC642E-FBA6-4AF0-B967-F9CFEC97B12F,2016-02-22,5000.0,1,cards,general,8
10370,8FD257F2-771E-4A74-8683-8A445821ED74,2016-02-25,1000.0,0,cards,general,17
6650,2283376F-BE00-4342-A87E-271DAA7B2332,2016-02-25,100.0,1,cards,general,18
9753,AA1206D2-152D-455C-B0BB-6648D2282FEE,2016-02-26,3000.0,0,cards,general,9
8116,C637EE0E-382F-4BFD-8425-3FD92A773093,2016-02-26,100.0,0,cards,general,8
4910,7987108E-E83E-49F0-86D8-B91B97BFB178,2016-02-27,70000.0,0,cards,general,20
3233,29AD9812-70D7-4934-AE80-6988914F1836,2016-02-27,1000.0,1,cards,general,10
3475,83A04F14-0867-40B6-BC10-73B298DA929B,2016-02-28,100.0,1,cards,general,11
7054,CC63E3AD-119E-4BF3-AD83-2496889527B5,2016-02-29,500.0,1,cards,general,17
10693,D508ED06-8194-4BCD-917D-2ECC832AB739,2016-02-29,200.0,1,cards,general,12
1412,982256ED-68E4-4ED8-8EA8-5DD9CD4DDBC8,2016-02-29,100.0,1,cards,general,13
1964,B9E49FE9-6994-473C-8A23-C21262563BB2,2016-03-01,1000.0,1,cards,general,17
11483,DBEA0A21-2566-4E33-8436-51750A6C7A1B,2016-03-01,300.0,1,cards,general,21
9159,68B2D89F-1642-4572-8EF7-744E88228C75,2016-03-01,400.0,1,cards,general,22
3569,BA0ED62F-CFAB-4CC4-9D2B-5110BB3449F2,2016-03-02,1000.0,1,cards,general,15
5777,07923DBB-392D-4448-8117-E769F52AA476,2016-03-03,300.0,1,cards,general,16
3087,530A44DC-46A2-48E6-962F-00A67997F7A1,2016-03-03,200.0,0,cards,general,12
13905,E7F8B03E-EA74-4F0C-BFDC-1E86AE7A619E,2016-03-03,100.0,1,cards,general,23
13743,14607726-6FE8-4F8B-9B3F-6257DAE5DDF0,2016-03-03,500.0,1,cards,general,22
11027,530A44DC-46A2-48E6-962F-00A67997F7A1,2016-03-03,300.0,0,cards,general,12
3928,1B6C2E2C-BE75-47DF-A5F5-47A4D82A2C5D,2016-03-04,300.0,1,cards,general,14
12763,75162895-69C7-4AED-84DF-9CD915CA9B28,2016-03-04,500.0,1,cards,general,0
2211,2AEBC158-AF46-4976-BD84-954060A09133,2016-03-04,200.0,1,cards,general,11
12009,D10413C4-20E7-4930-8C32-4D5C0F068EB1,2016-03-04,800.0,1,cards,general,0
7667,18188264-2281-4CFA-BF12-D201F0E7037E,2016-03-04,200.0,1,cards,general,23
11778,668758E1-DA8B-46AB-88F8-172994CA0F58,2016-03-04,500.0,1,cards,general,10
130,3A6E0A60-DD20-4A55-B3E3-AB20C3681881,2016-03-05,300.0,1,cards,general,18
6308,7710C477-0BE7-4253-B0E0-3B534215C099,2016-03-05,100.0,1,cards,general,1
214,8CBFF8AB-3153-473A-BE84-0079B873EA33,2016-03-07,7000.0,1,cards,general,18
13475,0729521E-F5EF-44F5-BDFE-F4C5E56BB7E0,2016-03-07,1000.0,1,cards,general,16
6431,DA2317C8-5497-433F-A416-D82EB1C91158,2016-03-07,150.0,1,cards,general,12
5994,070F88C2-413C-4BFE-BA2F-BAE3B3ACF7A0,2016-03-07,3000.0,0,cards,general,13
4734,701139D2-59E6-4B84-B1FD-191459A363D8,2016-03-08,600.0,1,cards,general,11
2405,CBAB3A74-B9ED-414C-9B70-EA90FD63F812,2016-03-08,100.0,1,cards,general,19
6348,64AE2C89-F75D-46C4-811C-CF199C3A43C9,2016-03-08,200.0,1,cards,general,14
9873,818B5821-FA90-444E-BBC5-5D3683E3A702,2016-03-09,300.0,1,cards,general,8
1527,522A99CC-8446-4DFA-B14D-7E7890423957,2016-03-09,350.0,1,cards,general,16
12680,91478E1B-C882-4F24-A435-FC4930218C4A,2016-03-11,200.0,1,cards,general,17
12785,0B6DA68C-558B-4153-806E-B1D775585B88,2016-03-12,100.0,1,cards,general,14
13062,E7B2C91F-F82B-48A8-89DA-4A2A0202F1B2,2016-03-12,500.0,1,cards,general,9
12295,A6B2201D-133B-40F9-8792-F35BEB81E75E,2016-03-13,500.0,1,cards,general,12
60,381A2117-21B6-4741-84D6-051E64E19B82,2016-03-16,400.0,1,cards,general,14
5878,3023E1B7-8330-4949-9563-809DD03208B4,2016-03-16,1000.0,1,cards,general,4
6340,8613B062-49AA-40F6-B84F-D0C2F194C8A4,2016-03-16,500.0,1,cards,general,14
12330,8A8DAECD-40B3-4A41-B53C-06A62BE672E6,2016-03-18,1000.0,1,cards,general,1
9089,8C612BDF-EA62-46C3-9A3E-097BF6D4DE89,2016-03-18,5000.0,1,cards,general,14
1164,1D5D3174-7439-4548-90ED-F87326809CD4,2016-03-18,200.0,1,cards,general,22
909,748D46B3-FD77-4988-8AE7-5DAB6BB9D329,2016-03-20,300.0,1,cards,general,21
6277,C79E8C3E-6E98-4020-AF3F-6CA692C51D60,2016-03-20,300.0,1,cards,general,8
3571,6505400F-647C-4D81-8F6A-279FBE8E1D88,2016-03-20,500.0,1,cards,general,23
410,438107E9-92CD-4E50-B7F1-D39A20938A55,2016-03-20,40.0,1,cards,general,19
12523,FC9E24D5-ABCA-46A4-B4E2-08EA62BE0F53,2016-03-21,100.0,1,cards,general,11
10797,E4BC642E-FBA6-4AF0-B967-F9CFEC97B12F,2016-03-22,5000.0,1,cards,general,8
5572,2283376F-BE00-4342-A87E-271DAA7B2332,2016-03-25,100.0,1,cards,general,18
873,29AD9812-70D7-4934-AE80-6988914F1836,2016-03-27,1000.0,1,cards,general,10
3120,83A04F14-0867-40B6-BC10-73B298DA929B,2016-03-28,100.0,1,cards,general,11
11666,D508ED06-8194-4BCD-917D-2ECC832AB739,2016-03-29,200.0,1,cards,general,12
13444,CC63E3AD-119E-4BF3-AD83-2496889527B5,2016-03-29,500.0,1,cards,general,17
7702,982256ED-68E4-4ED8-8EA8-5DD9CD4DDBC8,2016-03-29,100.0,1,cards,general,13
11722,62FDA30A-379E-4F6C-978E-99522AD2BC0C,2016-03-31,10.0,1,cards,general,16
9550,333F430A-EF76-4CA3-A74B-779C3730AF74,2016-03-31,85000.0,0,cards,general,17
6299,DBEA0A21-2566-4E33-8436-51750A6C7A1B,2016-04-01,300.0,1,cards,general,21
11464,B9E49FE9-6994-473C-8A23-C21262563BB2,2016-04-01,1000.0,1,cards,general,17
13007,68B2D89F-1642-4572-8EF7-744E88228C75,2016-04-01,400.0,1,cards,general,22
10483,BA0ED62F-CFAB-4CC4-9D2B-5110BB3449F2,2016-04-02,1000.0,1,cards,general,15
2506,E7F8B03E-EA74-4F0C-BFDC-1E86AE7A619E,2016-04-03,100.0,1,cards,general,23
7387,14607726-6FE8-4F8B-9B3F-6257DAE5DDF0,2016-04-03,500.0,1,cards,general,22
1260,2AEBC158-AF46-4976-BD84-954060A09133,2016-04-04,200.0,1,cards,general,11
1114,530A44DC-46A2-48E6-962F-00A67997F7A1,2016-04-04,100.0,0,cards,general,13
13283,07923DBB-392D-4448-8117-E769F52AA476,2016-04-04,300.0,1,cards,general,7
6505,1B6C2E2C-BE75-47DF-A5F5-47A4D82A2C5D,2016-04-04,300.0,1,cards,general,14
496,668758E1-DA8B-46AB-88F8-172994CA0F58,2016-04-04,500.0,1,cards,general,10
5855,D10413C4-20E7-4930-8C32-4D5C0F068EB1,2016-04-04,800.0,1,cards,general,0
6130,75162895-69C7-4AED-84DF-9CD915CA9B28,2016-04-04,500.0,1,cards,general,0
5254,3A6E0A60-DD20-4A55-B3E3-AB20C3681881,2016-04-04,300.0,1,cards,general,17
13061,7710C477-0BE7-4253-B0E0-3B534215C099,2016-04-05,100.0,1,cards,general,1
7764,7C8F9B6A-C701-421C-908D-E69ED6E865F7,2016-04-06,3000.0,0,cards,general,11
5381,8CBFF8AB-3153-473A-BE84-0079B873EA33,2016-04-07,7000.0,1,cards,general,18
14012,F03794D9-0CBD-4350-AA4B-9B302E8E6D1A,2016-04-07,300.0,0,cards,general,9
9997,782FFAED-11A0-4F9D-86CD-27CBCC0A42F7,2016-04-07,3000.0,0,cards,general,23
6024,DA2317C8-5497-433F-A416-D82EB1C91158,2016-04-07,150.0,1,cards,general,12
5141,0729521E-F5EF-44F5-BDFE-F4C5E56BB7E0,2016-04-07,1000.0,1,cards,general,16
3221,D37EF216-DC63-4590-996B-D8A32A774143,2016-04-08,2000.0,0,cards,general,15
9184,CBAB3A74-B9ED-414C-9B70-EA90FD63F812,2016-04-08,100.0,1,cards,general,19
6953,64AE2C89-F75D-46C4-811C-CF199C3A43C9,2016-04-08,200.0,1,cards,general,14
1873,701139D2-59E6-4B84-B1FD-191459A363D8,2016-04-08,600.0,1,cards,general,11
3532,818B5821-FA90-444E-BBC5-5D3683E3A702,2016-04-09,300.0,1,cards,general,8
7854,522A99CC-8446-4DFA-B14D-7E7890423957,2016-04-09,350.0,1,cards,general,16
12892,530A44DC-46A2-48E6-962F-00A67997F7A1,2016-04-10,500.0,0,cards,general,11
4326,FC944E06-8683-4974-B1EA-8132590CBCDF,2016-04-10,30000.0,0,cards,general,14
11882,D149259C-37D4-49EB-8C3C-DB8E29EAA428,2016-04-11,300.0,0,cards,general,22
6301,F1CD9DA5-A539-449E-BE8E-BCD0FE3A13AF,2016-04-11,1000.0,0,cards,general,8
2836,A294F802-85A9-40DE-935A-3C5305C89164,2016-04-11,300.0,0,cards,general,9
8556,91478E1B-C882-4F24-A435-FC4930218C4A,2016-04-11,200.0,1,cards,general,17
715,BEC9EBA4-0265-4D2E-A41E-CA37A6F7C9BE,2016-04-11,1000.0,0,cards,general,14
3446,3F073C3B-E567-428E-B16F-FFE09A8D2CE0,2016-04-11,300.0,0,cards,general,12
2847,8A46E430-EB67-4095-A935-2838BF5C87D5,2016-04-11,500.0,0,cards,general,23
11444,5FBA473D-B49D-48C8-95DB-136B03533341,2016-04-11,200.0,1,cards,general,14
12126,1AB7EA89-F23B-47AA-BBEB-5DF7F4B50487,2016-04-11,300.0,0,cards,general,17
1462,0389A57D-F570-4CAE-9E32-24C4DC953BC9,2016-04-11,5000.0,0,cards,general,1
4748,EDA41AC9-7172-4318-A33D-DE38AD65F296,2016-04-11,1500.0,1,cards,general,8
3126,8E814505-8937-47A0-8C52-EC915773F22B,2016-04-11,1000.0,0,cards,general,7
10240,5FBA473D-B49D-48C8-95DB-136B03533341,2016-04-11,1000.0,0,cards,general,14
5804,B596BA8E-4830-4D5A-A40E-076B558FEA50,2016-04-11,300.0,1,cards,general,23
2841,FA21F245-3870-425A-9508-ADBD467AEDDE,2016-04-12,10000.0,0,cards,general,11
4040,3554D58E-E9E9-49FE-9455-E2919DBAB065,2016-04-12,1000.0,0,cards,general,9
7162,C02C790F-575C-40ED-BB6B-C246EE13114B,2016-04-12,500.0,0,cards,general,16
3876,0B6DA68C-558B-4153-806E-B1D775585B88,2016-04-12,100.0,1,cards,general,14
10774,E7B2C91F-F82B-48A8-89DA-4A2A0202F1B2,2016-04-12,500.0,1,cards,general,9
864,22F43960-7F58-49CD-944C-54EC6A8878BB,2016-04-12,250.0,0,cards,general,22
11403,A6B2201D-133B-40F9-8792-F35BEB81E75E,2016-04-13,500.0,1,cards,general,12
3982,5CCD2BD5-2D23-4423-9CE8-EC27C7240323,2016-04-14,4000.0,0,cards,general,14
6499,523B7723-0ECC-468B-88B8-6431895EC114,2016-04-15,500.0,0,cards,general,23
6710,8613B062-49AA-40F6-B84F-D0C2F194C8A4,2016-04-16,500.0,1,cards,general,14
89,3023E1B7-8330-4949-9563-809DD03208B4,2016-04-16,1000.0,1,cards,general,4
12409,381A2117-21B6-4741-84D6-051E64E19B82,2016-04-16,400.0,1,cards,general,14
1480,9F6AE1DA-276F-4365-BB4B-94C83F0B6633,2016-04-17,3000.0,1,cards,general,9
2716,8A8DAECD-40B3-4A41-B53C-06A62BE672E6,2016-04-18,1000.0,1,cards,general,1
8584,8C612BDF-EA62-46C3-9A3E-097BF6D4DE89,2016-04-18,5000.0,1,cards,general,14
10373,1D5D3174-7439-4548-90ED-F87326809CD4,2016-04-18,200.0,1,cards,general,22
7922,748D46B3-FD77-4988-8AE7-5DAB6BB9D329,2016-04-19,300.0,1,cards,general,22
616,14E266CF-BFAF-4413-853A-A59F0A6E48D4,2016-04-20,500.0,1,cards,general,14
4324,D7504BE2-6DAE-4C06-9C58-FCC96EBCF2C9,2016-04-20,500.0,1,cards,general,7
8610,8AEB34D2-CC02-405A-B96D-864583658A17,2016-04-20,1000.0,1,cards,general,12
708,C79E8C3E-6E98-4020-AF3F-6CA692C51D60,2016-04-20,300.0,1,cards,general,8
13143,438107E9-92CD-4E50-B7F1-D39A20938A55,2016-04-20,40.0,1,cards,general,19
549,E8E12568-C6C9-467B-9AA3-8DAB400CB7B9,2016-04-20,5000.0,0,cards,general,19
530,6505400F-647C-4D81-8F6A-279FBE8E1D88,2016-04-20,500.0,1,cards,general,2
12290,FC9E24D5-ABCA-46A4-B4E2-08EA62BE0F53,2016-04-21,100.0,1,cards,general,11
5594,E4BC642E-FBA6-4AF0-B967-F9CFEC97B12F,2016-04-22,5000.0,1,cards,general,8
10197,2283376F-BE00-4342-A87E-271DAA7B2332,2016-04-25,100.0,1,cards,general,18
4512,947180FB-582B-456F-8B6E-9DBD0EED69D4,2016-04-27,10000.0,0,cards,general,18
5250,29AD9812-70D7-4934-AE80-6988914F1836,2016-04-27,1000.0,1,cards,general,10
7218,223EC2FA-3A40-4C05-B378-9800EC22119B,2016-04-27,2000.0,0,cards,general,23
13621,295ACDA3-E2AB-4B24-9389-89E0B2267164,2016-04-28,1000.0,0,cards,general,23
9222,83A04F14-0867-40B6-BC10-73B298DA929B,2016-04-28,100.0,1,cards,general,11
13574,D508ED06-8194-4BCD-917D-2ECC832AB739,2016-04-29,200.0,1,cards,general,12
5275,CC63E3AD-119E-4BF3-AD83-2496889527B5,2016-04-29,500.0,1,cards,general,17
3908,982256ED-68E4-4ED8-8EA8-5DD9CD4DDBC8,2016-04-29,100.0,1,cards,general,13
4272,20AC64AC-190E-4091-8D2E-00832BED87C5,2016-04-30,7000.0,0,cards,general,10
3435,62FDA30A-379E-4F6C-978E-99522AD2BC0C,2016-04-30,10.0,1,cards,general,16
12061,DBEA0A21-2566-4E33-8436-51750A6C7A1B,2016-05-01,300.0,1,cards,general,21
1217,68B2D89F-1642-4572-8EF7-744E88228C75,2016-05-01,400.0,1,cards,general,22
13382,BA0ED62F-CFAB-4CC4-9D2B-5110BB3449F2,2016-05-02,1000.0,1,cards,general,15
1139,07923DBB-392D-4448-8117-E769F52AA476,2016-05-03,300.0,1,cards,general,16
12809,14607726-6FE8-4F8B-9B3F-6257DAE5DDF0,2016-05-03,500.0,1,cards,general,22
8648,E7F8B03E-EA74-4F0C-BFDC-1E86AE7A619E,2016-05-03,100.0,1,cards,general,23
1307,18188264-2281-4CFA-BF12-D201F0E7037E,2016-05-03,200.0,1,cards,general,23
4096,2AEBC158-AF46-4976-BD84-954060A09133,2016-05-04,200.0,1,cards,general,12
1113,1B6C2E2C-BE75-47DF-A5F5-47A4D82A2C5D,2016-05-04,300.0,1,cards,general,14
8656,668758E1-DA8B-46AB-88F8-172994CA0F58,2016-05-04,500.0,1,cards,general,10
2553,D10413C4-20E7-4930-8C32-4D5C0F068EB1,2016-05-04,800.0,1,cards,general,0
2909,75162895-69C7-4AED-84DF-9CD915CA9B28,2016-05-04,500.0,1,cards,general,0
311,3A6E0A60-DD20-4A55-B3E3-AB20C3681881,2016-05-04,300.0,1,cards,general,17
2668,185075FD-200C-4943-9CAC-4423606893E4,2016-05-05,2000.0,0,cards,general,11
6436,A1B82C89-C5B4-4E8D-B285-094786EFBE6E,2016-05-05,5000.0,0,cards,general,17
8963,7710C477-0BE7-4253-B0E0-3B534215C099,2016-05-05,100.0,1,cards,general,1
7795,DA2317C8-5497-433F-A416-D82EB1C91158,2016-05-07,150.0,1,cards,general,12
11173,8CBFF8AB-3153-473A-BE84-0079B873EA33,2016-05-07,7000.0,1,cards,general,18
12760,0729521E-F5EF-44F5-BDFE-F4C5E56BB7E0,2016-05-07,1000.0,1,cards,general,16
12143,CBAB3A74-B9ED-414C-9B70-EA90FD63F812,2016-05-08,100.0,1,cards,general,19
12902,701139D2-59E6-4B84-B1FD-191459A363D8,2016-05-08,600.0,1,cards,general,11
11276,7A7A8195-9DC2-47AE-9B48-696F9482D7BF,2016-05-08,500.0,0,cards,general,20
1053,522A99CC-8446-4DFA-B14D-7E7890423957,2016-05-09,350.0,1,cards,general,16
6852,818B5821-FA90-444E-BBC5-5D3683E3A702,2016-05-09,300.0,1,cards,general,8
11447,64AE2C89-F75D-46C4-811C-CF199C3A43C9,2016-05-09,200.0,1,cards,general,14
5190,E90F211C-596D-475B-9CC8-62E8DD445931,2016-05-10,200.0,1,cards,general,21
1754,EDA41AC9-7172-4318-A33D-DE38AD65F296,2016-05-11,1500.0,1,cards,general,8
12125,91478E1B-C882-4F24-A435-FC4930218C4A,2016-05-11,200.0,1,cards,general,17
2999,E7B2C91F-F82B-48A8-89DA-4A2A0202F1B2,2016-05-12,500.0,1,cards,general,9
3046,F4771FD5-A811-43D1-82E9-B88AFF28F3B5,2016-05-12,200.0,0,cards,general,14
12799,E7BA6911-5E90-4E36-929A-FCF53A08D82E,2016-05-12,15000.0,0,cards,general,22
11255,0B6DA68C-558B-4153-806E-B1D775585B88,2016-05-12,100.0,1,cards,general,14
10175,B596BA8E-4830-4D5A-A40E-076B558FEA50,2016-05-13,300.0,1,cards,general,23
1014,A6B2201D-133B-40F9-8792-F35BEB81E75E,2016-05-13,500.0,1,cards,general,12
8217,8613B062-49AA-40F6-B84F-D0C2F194C8A4,2016-05-16,500.0,1,cards,general,14
12736,3023E1B7-8330-4949-9563-809DD03208B4,2016-05-16,1000.0,1,cards,general,4
1525,381A2117-21B6-4741-84D6-051E64E19B82,2016-05-16,400.0,1,cards,general,14
11477,9F6AE1DA-276F-4365-BB4B-94C83F0B6633,2016-05-17,3000.0,1,cards,general,9
2893,1D5D3174-7439-4548-90ED-F87326809CD4,2016-05-18,200.0,1,cards,general,22
2570,8A8DAECD-40B3-4A41-B53C-06A62BE672E6,2016-05-18,1000.0,1,cards,general,1
8829,8C612BDF-EA62-46C3-9A3E-097BF6D4DE89,2016-05-18,5000.0,1,cards,general,14
9069,748D46B3-FD77-4988-8AE7-5DAB6BB9D329,2016-05-19,300.0,1,cards,general,22
12281,C79E8C3E-6E98-4020-AF3F-6CA692C51D60,2016-05-20,300.0,1,cards,general,8
7004,D7504BE2-6DAE-4C06-9C58-FCC96EBCF2C9,2016-05-20,500.0,1,cards,general,7
991,438107E9-92CD-4E50-B7F1-D39A20938A55,2016-05-20,40.0,1,cards,general,19
6540,6505400F-647C-4D81-8F6A-279FBE8E1D88,2016-05-20,500.0,1,cards,general,2
4945,8AEB34D2-CC02-405A-B96D-864583658A17,2016-05-20,1000.0,1,cards,general,12
3216,14E266CF-BFAF-4413-853A-A59F0A6E48D4,2016-05-20,500.0,1,cards,general,14
7490,5C3B2AA2-3A8A-4759-AEFC-F23317EF03B0,2016-05-21,1000.0,0,cards,general,12
13697,FC9E24D5-ABCA-46A4-B4E2-08EA62BE0F53,2016-05-21,100.0,1,cards,general,11
230,AF7C5E3D-55A0-405B-9EEC-41C8346EDA11,2016-05-21,1000.0,1,cards,general,19
1461,E4BC642E-FBA6-4AF0-B967-F9CFEC97B12F,2016-05-22,5000.0,1,cards,general,8
6614,D52221EE-F2DF-42C9-8E51-DD6258AEAE96,2016-05-25,500.0,0,cards,general,20
7889,2283376F-BE00-4342-A87E-271DAA7B2332,2016-05-25,100.0,1,cards,general,18
5144,9F033CA9-1961-4B35-9485-2C6E1C404A46,2016-05-26,1000.0,0,cards,general,19
1284,29AD9812-70D7-4934-AE80-6988914F1836,2016-05-27,1000.0,1,cards,general,10
5280,83A04F14-0867-40B6-BC10-73B298DA929B,2016-05-28,100.0,1,cards,general,11
7558,6587AA66-5828-424F-9FA5-C54A7580211B,2016-05-28,1000.0,1,cards,general,12
6342,39423CC4-D510-4741-9DEF-B78BE5D3AF94,2016-05-30,200.0,1,cards,general,7
497,62FDA30A-379E-4F6C-978E-99522AD2BC0C,2016-05-30,10.0,1,cards,general,16
6934,D508ED06-8194-4BCD-917D-2ECC832AB739,2016-05-30,200.0,1,cards,general,13
4365,D55205A3-9CDF-458A-8A7C-7CAF46A1B574,2016-05-31,500.0,0,cards,general,12
13234,982256ED-68E4-4ED8-8EA8-5DD9CD4DDBC8,2016-05-31,100.0,1,cards,general,13
4740,68B2D89F-1642-4572-8EF7-744E88228C75,2016-06-01,400.0,1,cards,general,22
981,938349D2-00BA-463A-BAC4-E5B7C9EBCCD8,2016-06-01,500.0,0,cards,general,20
10499,1FB01C18-2033-428D-B534-EB01626C08B3,2016-06-01,1000.0,1,cards,general,18
11593,B9E49FE9-6994-473C-8A23-C21262563BB2,2016-06-01,1000.0,1,cards,general,17
12124,DBEA0A21-2566-4E33-8436-51750A6C7A1B,2016-06-01,300.0,1,cards,general,21
1190,6870AF89-C620-496D-B38B-314554EDC7BB,2016-06-02,1000.0,0,cards,general,14
13760,E7F8B03E-EA74-4F0C-BFDC-1E86AE7A619E,2016-06-03,100.0,1,cards,general,23
9145,18188264-2281-4CFA-BF12-D201F0E7037E,2016-06-03,200.0,1,cards,general,23
5941,07923DBB-392D-4448-8117-E769F52AA476,2016-06-03,300.0,1,cards,general,16
352,14607726-6FE8-4F8B-9B3F-6257DAE5DDF0,2016-06-03,500.0,1,cards,general,22
7188,75162895-69C7-4AED-84DF-9CD915CA9B28,2016-06-04,500.0,1,cards,general,0
646,1B6C2E2C-BE75-47DF-A5F5-47A4D82A2C5D,2016-06-04,300.0,1,cards,general,14
